source_id,ra,dec,pmra,pmdec,parallax,pmra_error,pmdec_error,parallax_error,radial_velocity,phot_g_mean_mag,bp_rp,age_flame,age_flame_lower,age_flame_upper,mass_flame,teff_gspspec,mh_gspspec,alphafe_gspspec,gaiadr3_source_id,C_O,mg_fe,si_fe,fe_h,al_fe,ba_fe,rv_comp_1,teff,logg
4114964873029504512,259.3842496885834,-22.033315000994364,-2.8784957489979512,-5.602402765123621,0.8916853407200215,0.018009808,0.012508708,0.015890272,-45.943092,11.951704,1.7806702,,,,,4537.0,0.21,-0.07,4114964873029504512,0.5812834865722658,0.04632955,0.10692294,0.2679823,0.07061249,-0.2425794,-45.646873,4517.0757,2.4144578
4176038040967659520,265.3401460419872,-5.539140458784494,-3.476166227615091,-5.371917170910179,0.8254364950248858,0.014844872,0.0114818765,0.0150153395,1.7028469,12.610855,2.1251097,,,,,4530.0,0.08,-0.09,4176038040967659520,0.675348639720737,-0.012442909,0.07797156,0.24037227,0.11960849,-0.06896466,1.7908531,4583.6445,2.434114
4337461942944835200,250.12060860653835,-10.351002267593465,-1.720745752862608,-5.748543966156331,0.7454718881879281,0.018575616,0.013927326,0.015822012,-7.102551,13.262934,1.7323589,1.0138941,0.9064761,1.1437784,2.103656,4781.0,0.19,-0.04,4337461942944835200,0.6339734162599597,0.0024700314,0.03909226,0.1534017,0.059030265,-0.21891302,-7.297793,4711.3726,2.9167018
4359814881197432192,258.5494631420534,-8.402191685935396,-5.081081720022573,-6.051066090042402,0.8130469123374614,0.017182257,0.013305627,0.0154559035,-54.41217,12.322007,1.9966278,0.37675393,0.33979377,0.4137141,3.0020788,4652.0,0.21,-0.14,4359814881197432192,0.6007155227496008,0.041614853,0.06001592,0.24324128,0.09455639,-0.08449049,-53.99854,4659.139,2.4743636
4445201438083439104,251.00928420591384,8.010450634685892,-4.744984132992187,-3.0223841192773464,0.6644535078646869,0.01582689,0.01244257,0.016147431,-38.360706,12.012389,1.4873934,,,,,4429.0,0.15,-0.07,4445201438083439104,0.673758973560847,0.034178376,0.08629419,0.23369998,0.129273,-0.13292825,-38.2178,4443.727,2.4187152
4471245741808979584,270.84143164527006,4.518050677415098,-2.819883293583904,-2.876686167093454,0.5387092475758001,0.01285575,0.011784395,0.012477578,-53.187046,12.350549,1.4724207,4.198148,3.7669446,4.61244,1.3414217,4588.0,0.09,-0.12,4471245741808979584,0.5806235157493527,0.021891281,0.066376984,0.15283966,0.07135686,-0.031120246,-53.70858,4682.6997,2.4740872
5916762962924643712,256.98930222680553,-57.900222802852376,-3.0096840559608267,-3.0033057384100044,0.40790837916301625,0.01416469,0.012505878,0.018321265,-25.395731,12.995162,1.5473995,2.6069646,2.329621,2.9092243,1.5435725,4560.0,0.23,-0.12,5916762962924643712,0.6562610702574575,0.01724179,0.038366336,0.27155772,0.037086338,-0.041368924,-25.061356,4580.732,2.4383357
5948033760818374784,268.2761501516251,-47.45516488902001,-2.3340764635909115,-4.350121609402166,0.4142825690690541,0.018798282,0.013453377,0.01722436,-65.10641,12.898455,1.4702587,0.831237,0.54273856,1.1033725,2.256467,,,,5948033760818374784,0.5867408348464481,0.02132319,0.026308402,0.22757709,0.10583663,0.051112957,-63.401665,4626.7266,2.4509065
5746654392235062016,129.57484562960107,-13.740826196239373,-3.744643479191028,-5.0108146697124525,0.6368296198062038,0.016358508,0.015284944,0.016556017,25.409225,12.873202,1.4153013,,,,,4532.0,0.34,-0.07,5746654392235062016,0.6835520930368589,-0.021566294,0.08970001,0.25383046,0.08880776,-0.13245362,26.617708,4508.3477,2.7620857
6117025292073190912,212.6083393784515,-39.89143681356951,-3.8484127244880306,-4.440442464645333,0.5173497929675744,0.016821545,0.017422121,0.015435476,-21.932554,12.369631,1.4118776,,,,,4498.0,0.08,-0.09,6117025292073190912,0.7000477731444946,0.04064908,0.040722173,0.2513822,0.042419255,-0.062001918,-21.641565,4483.432,2.3919206
6032097914430713600,249.7389041952663,-29.416565714675436,-4.805700023211476,-2.755474324791805,0.6219863941137618,0.016114859,0.0117835775,0.013265096,-27.548254,12.346981,1.676568,,,,,4642.0,0.14,-0.09,6032097914430713600,0.6074190083518043,-0.007255465,0.030875843,0.14204225,0.09236184,0.09809642,-26.897198,4625.361,2.4284642
4073198141469309184,282.1472734554971,-25.74560193699254,-1.673909970106895,-5.132762905723464,0.552049119458359,0.024260238,0.018785363,0.021443505,-7.443124,13.910926,1.5229874,5.8736334,5.2893577,6.87202,1.2131912,,,,4073198141469309184,0.6672477506998087,-0.021899454,0.07098454,0.15667957,0.09916648,-0.047025725,-8.198368,4766.761,3.086083
6097157426195214848,210.57284789369973,-44.63594563350087,-2.7553306670834785,-3.1565956878978976,0.40973291338860013,0.017798599,0.017638847,0.018324662,9.596032,12.662319,1.4082117,4.3061066,3.8693724,4.729374,1.3319023,,,,6097157426195214848,0.6103398806827505,0.018445618,0.06435776,0.27039313,0.086459845,-0.17418389,9.177967,4523.9106,2.389585
5818450229489335936,252.03163371689215,-61.991668542443925,-2.766003647954488,-6.903962105033385,0.42649949150249733,0.01544051,0.0148837315,0.01926895,-78.76405,12.942536,1.49615,,,,,4481.0,-0.01,-0.14,5818450229489335936,0.677852592604549,0.04185217,0.052604374,0.13906857,0.14162043,-0.123462185,-78.50688,4575.3994,2.425726
6014351457460174080,232.3251729706719,-34.41760154593524,-3.5568056260230847,-4.35055042122778,0.373713381817411,0.01978612,0.015448312,0.018531598,6.4980435,12.8737335,1.9986849,,,,,4169.0,0.19,-0.04,6014351457460174080,0.5816606770144485,0.038559444,0.0402071,0.17327553,0.12706268,0.11443951,7.8418446,4184.1562,1.8600346
6049541975642748544,243.1932410833831,-25.3042787851446,-4.091997220756434,-4.0744396169937795,0.6319408246094916,0.021887744,0.013600529,0.014686602,41.26833,12.352863,1.695797,,,,,4460.0,0.22,-0.1,6049541975642748544,0.6221264191723119,0.016274348,0.04743227,0.28276718,0.15189981,-0.119880505,41.299553,4455.3745,2.3553653
4108386735478884992,260.4289979297436,-26.204450487976242,-2.5071498240473624,-7.415610472273034,0.8473332942684819,0.016896876,0.012436478,0.015088366,-11.273715,12.209905,1.8949804,,,,,4514.0,0.13,-0.12,4108386735478884992,0.6263767569894406,0.039621808,0.08453159,0.26667684,0.06315848,-0.05962744,-10.872817,4577.8853,2.4272227
6242608108581952768,243.50262335597094,-22.70366712565445,-7.109758447585366,-6.446263519771453,0.46311097268350954,0.016412387,0.01191731,0.014526877,-19.065254,12.81556,1.5238752,,,,,4561.0,0.16,-0.11,6242608108581952768,0.6890173286254113,0.010860518,0.06424084,0.18190506,0.076167524,-0.14262389,-18.998283,4581.899,2.424554
6107480019315556608,208.58176876141442,-46.06700667886274,-6.950469008443818,-4.522566542192892,0.5134175699641366,0.01756253,0.013706001,0.019084869,-33.1522,12.239517,1.4238167,,,,,4435.0,0.24,-0.1,6107480019315556608,0.575243452871844,0.04134419,0.053914007,0.28402942,0.06506544,-0.26981795,-33.236137,4459.979,2.357962
5793735651946194048,223.2532785079829,-73.25292045197484,-3.742662122888523,-4.523655434582995,0.6197062369553268,0.010965385,0.011637935,0.010906935,14.24664,12.348916,1.4734421,,,,,4498.0,0.15,-0.08,5793735651946194048,0.6360932081559764,0.016855918,0.065493524,0.22197294,0.10019389,-0.02582556,14.725827,4595.8726,2.5174599
6260855878434612864,236.88461866972855,-17.363139869810226,-3.1105896858688964,-2.976257625179653,0.5366056632922505,0.016815875,0.011656187,0.015078727,-39.592133,12.21882,1.5762968,2.7369368,2.4462929,3.0279932,1.5224895,4316.0,-0.01,-0.06,6260855878434612864,0.6036200106229865,0.024599634,0.112851635,0.20842779,0.069877714,-0.08300394,-39.55331,4404.6265,2.2725475
6770886543370566656,288.83470986596416,-23.787436446310785,-5.031948528027905,-5.7963510543609615,0.7031344547543859,0.014259027,0.012618052,0.013181774,21.458797,13.270758,1.2986269,,,,,,,,6770886543370566656,0.6910782584720893,-0.013476893,0.028902192,0.2709782,0.08787054,-0.21496806,21.591085,4891.4585,3.3121154
4236223245886917504,302.2164838779757,-0.83524022758877,-3.7229192040000543,-6.725502300721121,0.5830014463453419,0.015533628,0.011376166,0.015687242,-20.203735,12.890812,1.4645529,2.0214577,1.7672436,2.2382417,1.6649219,4770.0,0.43,-0.07,4236223245886917504,0.6835814444415685,0.009761967,0.085808784,0.14791295,0.1428164,-0.15727462,-19.955935,4569.6807,2.6886737
6102504802219437952,216.12658690113665,-43.75811026966979,-2.8396432708036348,-3.355076504564165,0.36447906861825574,0.020370878,0.020748597,0.018301442,18.37348,12.973775,1.3957548,4.7901278,4.309022,8.694464,1.2915014,,,,6102504802219437952,0.6762453852250345,0.06123864,0.07034822,0.16990796,0.15017983,-0.073694155,17.791483,4611.145,2.446027
5811429577172385024,261.3761567987259,-68.61044518103472,-2.709219053433201,-7.3297424179084025,0.3838355020831652,0.00628531,0.009752251,0.012163791,-47.78018,13.077059,1.4446478,,,,,4413.0,0.25,-0.11,5811429577172385024,0.6942287234077544,-0.022464953,0.10899007,0.28559187,0.047678605,-0.22847548,-47.670345,4425.9277,2.4704733
4325900062785969408,251.5125860562219,-15.639601663814553,-1.5978859411193165,-4.958651770024137,0.727239209349085,0.015472742,0.010378258,0.013045079,-9.896712,12.093148,1.6662436,0.6559444,0.48771924,0.8439489,2.455918,4393.0,0.03,-0.11,4325900062785969408,0.6995265371006246,0.05672393,0.12178701,0.16566199,0.12929735,-0.019138973,-9.084929,4559.058,2.3998816
6265466650387964800,234.38022339320608,-14.242136447554008,-3.236793733699993,-4.89310804301652,0.8089214601267009,0.022216247,0.016773742,0.016054744,-23.022535,11.442283,1.4675207,,,,,4476.0,0.04,-0.05,6265466650387964800,0.6271989598634718,0.039081603,0.07176052,0.15539047,0.13870496,-0.03363636,-22.95093,4574.089,2.4148366
4118167308124141952,265.6340905896069,-20.72859123138982,-4.54114215931822,-5.221471887475646,0.7588460946037595,0.018718388,0.011329624,0.016058281,3.896998,12.263111,1.9095745,,,,,4639.0,0.13,-0.14,4118167308124141952,0.623483594385131,0.005059086,0.06561631,0.14121924,0.09726983,-0.095295444,3.6690297,4661.825,2.4680681
4141578143959168896,258.1795104423951,-12.55272699818955,-3.2779752802756907,-3.3250878822230527,0.5680240597400669,0.01800331,0.013450887,0.015983256,-44.21578,13.096484,1.8980942,0.45513263,0.40967435,0.5203979,2.8019638,,,,4141578143959168896,0.5770139699037016,0.052721985,0.09352572,0.138255,0.10976088,-0.1322377,-44.34537,4672.0566,2.4752884
4359779731185092480,258.16631289566647,-8.698830124029048,-2.5478432668098163,-5.426830580164212,0.447979686127112,0.020840038,0.01633964,0.018917713,7.1243806,13.583115,2.0014963,5.334771,4.678386,7.7605257,1.2526757,,,,4359779731185092480,0.6164033175174547,-2.4810433e-06,0.07125889,0.27617422,0.08927134,0.16526237,6.706895,4481.3325,2.3961427
6104843119854020096,219.8221371467621,-40.4348906158993,-5.224318826577852,-7.1631499935600775,0.4115556986757316,0.020865183,0.018891644,0.022447111,7.6184373,12.917221,1.3678579,5.2955637,4.7804413,6.012699,1.25579,,,,6104843119854020096,0.5914092439773065,0.03302738,0.052252945,0.16667941,0.118965,0.01604335,8.930536,4624.365,2.4970376
6045028725230682368,245.73697905494194,-28.17506773208433,-4.593232893730551,-4.977281566713023,0.7157084880229629,0.020240176,0.014608193,0.016621009,8.638113,12.852707,1.9747086,0.3767402,0.33980456,0.41367584,3.0027428,4522.0,0.1,-0.11,6045028725230682368,0.706436685879297,0.028625064,0.09246941,0.13834253,0.11549911,-0.10039483,9.430444,4636.486,2.4434965
4188162664930053504,291.23895888191356,-10.703095348712253,-5.122070098774904,-7.985068477631261,0.8903838349249503,0.018010553,0.014895118,0.018126467,2.1656938,11.411763,1.5724545,,,,,4445.0,0.13,-0.1,4188162664930053504,0.6153790775364961,0.022082083,0.11854766,0.2790735,0.097560555,-0.27941462,2.0286348,4472.276,2.383382
5920297338740603392,267.1288811912107,-55.991424527754766,-2.819673927377815,-4.8234925303549225,0.6540236714579798,0.015138021,0.014512497,0.017198514,-49.592175,11.839679,1.408905,,,,,4545.0,0.18,-0.12,5920297338740603392,0.593758249250176,0.01921209,0.03131397,0.23174241,0.12655768,-0.11108934,-49.549744,4656.73,2.4947534
5807872553978395392,251.7125457873252,-70.16840552154079,-4.745976175658871,-4.962529101636189,0.6585657784477998,0.008538896,0.009865609,0.011218681,-15.865812,11.868259,1.4271135,,,,,4459.0,0.19,-0.07,5807872553978395392,0.6273286157654329,0.059532844,0.079565,0.2629855,0.092485964,0.06592492,-15.433553,4545.455,2.4194994
5633193274807192832,141.27539071308982,-30.061386890893278,-2.6843960450979574,-2.926395096295283,0.6131796290714195,0.012573534,0.011209305,0.0132417865,19.41078,11.957514,1.4276514,0.37674823,0.33981532,0.41368133,3.0028172,4508.0,0.08,-0.08,5633193274807192832,0.6054825892495797,0.020642787,0.09038885,0.1668089,0.08747092,-0.12150091,19.626514,4551.0913,2.400827
6034510964503096064,253.89487020627186,-25.75374142011509,-7.055966408022899,-6.113701037691682,0.7366569863872906,0.01877785,0.013770227,0.015222763,-127.28044,11.928178,1.5108671,,,,,4667.0,0.2,-0.13,6034510964503096064,0.5960444102018775,0.049090736,0.0696546,0.13926536,0.04667528,-0.06984396,-127.01032,4664.659,2.4612193
4127662656103722240,255.86354389701035,-21.13637612398525,-2.647019451753108,-6.92076344394895,0.39520284811424694,0.018750615,0.012924308,0.016593596,-26.52538,13.116039,1.6018591,,,,,,,,4127662656103722240,0.690393426193512,0.008549646,0.08607826,0.16488698,0.09541115,-0.26977143,-26.028833,4620.266,2.4427266
6046906691108403072,252.50316791207706,-24.262862164596445,-5.087618702270122,-5.650934255485701,0.631664496475843,0.016003795,0.011399326,0.013498943,-17.423569,12.046595,1.7595663,,,,,4375.0,0.14,-0.06,6046906691108403072,0.6149050028262765,0.047044925,0.09933537,0.19963768,0.1343101,0.09255833,-17.181385,4340.595,2.177904
6728060840349794944,275.9936629797807,-36.84467304379432,-3.9594077896634947,-3.7579622597652307,0.548648494118027,0.014970231,0.011486208,0.0132255955,24.602154,12.240189,1.4462061,2.5883877,2.3067894,2.8806324,1.5477972,4291.0,-0.11,-0.13,6728060840349794944,0.7274241771391333,0.03701227,0.09875703,0.19828075,0.10876423,-0.020262338,25.138384,4562.554,2.405018
4247441288156236160,300.6969984520658,4.414155833026777,-2.307563847783435,-5.740926682791039,0.7192121790257708,0.01719393,0.011840521,0.017847162,-11.59428,11.540326,1.4016676,,,,,4505.0,0.17,-0.12,4247441288156236160,0.6941649437628554,0.028551556,0.08986981,0.24841067,0.13148227,-0.15848693,-11.487,4621.3755,2.465166
6092954306783441792,216.29668474595243,-47.10720294901524,-2.837117527468112,-2.810924430957739,0.3424804483638532,0.017868187,0.025777403,0.018499307,-27.136919,13.367109,1.4750252,1.1632307,0.8596393,1.3144964,2.0093355,,,,6092954306783441792,0.5922175979430178,0.05491232,0.07222301,0.2862688,0.13283208,-0.10399692,-27.378149,4574.6343,2.5074508
5947118687944188032,269.0628966287593,-50.16069884653007,-2.990943123772368,-3.6012048601282576,0.8560861533237607,0.03068421,0.024479061,0.031192895,10.762457,11.241087,1.415225,,,,,4526.0,0.21,-0.11,5947118687944188032,0.5924545258277458,0.019442089,0.04933269,0.1976045,0.15176713,-0.21470809,10.607868,4618.9697,2.447447
5791356721097470720,206.44039916424148,-74.37787201073228,-4.377775086039847,-3.7482898556079394,0.5258321231896731,0.010474011,0.012839682,0.010953376,0.8135846,12.416567,1.5488634,,,,,4446.0,0.16,-0.12,5791356721097470720,0.6531224459108287,0.025434494,0.07473941,0.27806005,0.07601547,-0.21928123,0.7360584,4565.347,2.422809
5810932593613051008,262.1065454502916,-69.8181739433076,-2.1964936450519,-6.01127914015342,0.5431179327032338,0.0075030103,0.009866281,0.010738817,-25.196676,12.049552,1.3319569,,,,,4542.0,0.02,0.05,5810932593613051008,0.6112649098022723,0.027036779,0.119152695,0.15672427,0.0599508,-0.23268268,-24.085457,4622.436,2.4342835
5817877147734413312,250.88313910649615,-63.755074528979264,-4.288210832132512,-5.886623547175946,0.44085136924234264,0.011133026,0.012650278,0.0143274,-10.414319,12.599,1.4015827,,,,,4515.0,0.06,-0.11,5817877147734413312,0.7120677921497758,0.0071359873,0.07985279,0.13358918,0.11430484,-0.117852114,-10.48078,4590.3994,2.4130852
5827957161097516544,244.9888448745274,-65.47014987998017,-5.084951555048464,-5.046515590935307,0.3101053386517304,0.006473221,0.011708052,0.01330541,15.319592,13.247833,1.4287415,0.3767886,0.33984825,0.41372892,3.0026164,,,,5827957161097516544,0.69922182960629,0.022318669,0.08499876,0.1347523,0.13774058,0.041684434,15.803057,4530.6323,2.3942206
6009191105805524736,235.6798643810308,-38.17725910879632,-5.893887443532634,-5.972833643488015,0.4542625589250232,0.016660385,0.014980098,0.014562374,3.4720068,13.001711,1.5925655,,,,,4690.0,0.4,-0.08,6009191105805524736,0.6291528714333612,0.005188182,0.06585926,0.19039345,0.03954257,-0.07247643,4.524162,4610.539,2.4501185
4206904733975416832,292.57737086734255,-7.470947572212655,-4.205911465153993,-4.8678604628882445,0.37506181857553644,0.016866056,0.0141893625,0.015485363,6.4717155,13.519637,1.7164383,5.33846,4.8075953,5.870242,1.2518417,,,,4206904733975416832,0.6099352333961215,0.034922794,0.07106988,0.25735754,0.14882386,0.0054874048,6.1121554,4641.1323,2.507139
4488541888648457088,269.2356081665985,9.049768763885442,-2.1812892173419978,-3.442855572393986,0.750451267144206,0.011219206,0.010349626,0.012794297,-6.9968805,13.345326,1.3886633,,,,,,,,4488541888648457088,0.5913176257345492,-0.019988842,0.046237465,0.20073563,0.1277374,-0.065696925,-6.097506,4909.1333,3.3067899
4299212445985607680,300.6141746884453,9.234894264971828,-4.54991343908635,-3.8369202958106348,0.7328322847539894,0.023678493,0.014666821,0.020787384,17.659414,11.558704,1.4529581,,,,,4487.0,0.12,-0.1,4299212445985607680,0.683577559809639,0.004719846,0.06483929,0.22815096,0.09707296,-0.08625909,17.789595,4542.5337,2.408463
5793689403737524352,221.3218548711231,-73.91590793068238,-1.6621386984785869,-5.347422003339522,0.688148005967932,0.010230278,0.011391566,0.011175172,2.3778195,13.383841,1.326828,,,,,,,,5793689403737524352,0.6505135323789891,0.018162869,0.042254988,0.24556369,0.08410224,-0.19225219,2.3259077,4870.1553,3.2767875
5803823464964563968,263.37583765985175,-72.39427283711395,-1.8379040782331169,-6.413558038023872,0.3194476215487306,0.009345205,0.010397544,0.0115997605,-25.931692,13.17737,1.3644304,,,,,,,,5803823464964563968,0.6470933421472259,0.06602108,0.072563216,0.16463418,0.091891944,0.086580865,-25.12253,4573.847,2.431135
6249641757482371584,242.741658998247,-17.09880129629992,-2.280593071351161,-6.878852323889989,0.904252412452185,0.020735567,0.017806027,0.017368522,25.205908,13.401889,1.3613825,,,,,,,,6249641757482371584,0.6276593467094196,0.05882109,0.044933032,0.24093348,0.15356907,-0.25036934,24.259518,4854.574,3.4266245
6004343015434675712,229.42898387474028,-40.96433785702987,-3.145386171094832,-7.146463684299043,0.46813581159204054,0.020732194,0.015141407,0.016442398,11.481298,12.839656,1.5317001,0.455091,0.40967134,0.5005082,2.802808,4249.0,0.06,-0.1,6004343015434675712,0.5934600781683204,0.058909945,0.1221509,0.15967283,0.14753556,-0.22039342,11.679241,4410.608,2.4114316
6086459762173563264,196.5086635827156,-46.155947836816985,-3.2269107370102503,-6.0081479559664155,0.5045873656942645,0.012404996,0.008685041,0.012092705,-21.290947,12.504957,1.4016886,,,,,4496.0,0.07,-0.12,6086459762173563264,0.6825745987342762,0.06293247,0.10810709,0.21017191,0.10700002,-0.044947293,-21.770342,4598.528,2.4580216
6092104418653637632,217.0440712466817,-48.036788830000916,-3.9928171730569884,-3.497793242210858,0.622926663479778,0.015535641,0.017924534,0.01635699,6.8075852,12.113595,1.4950762,,,,,4296.0,0.09,-0.12,6092104418653637632,0.6693076862988374,0.035849467,0.06407674,0.2648018,0.12428069,-0.17774028,6.323697,4520.9556,2.4094322
6102447726396984960,216.58733864506547,-43.8430358122135,-3.773193792343081,-5.481544197505874,0.7039919935521731,0.020913666,0.018124264,0.017689085,-4.574805,11.6481,1.4721651,,,,,4558.0,0.21,-0.08,6102447726396984960,0.6055557889864632,0.024699748,0.059474584,0.27115485,0.054559484,-0.10183817,-4.326372,4519.1763,2.393314
6009814906850633472,235.91008464288757,-37.26705415426568,-2.7150127010103233,-3.0858251078429295,0.6890491753804382,0.016006958,0.011311374,0.015473801,-73.972496,12.073412,1.525157,,,,,4559.0,0.21,-0.05,6009814906850633472,0.6147567973923828,0.037819706,0.063351706,0.17639555,0.08210218,-0.14780167,-73.74733,4618.3765,2.4600234
6040602469376714880,238.34097040196446,-30.363466692749977,-5.482157548116342,-2.7363602422571676,0.37808495213653576,0.016408468,0.0105696125,0.015361363,-43.45658,13.144704,1.44242,0.62014174,0.5564458,0.6838378,2.5039725,,,,6040602469376714880,0.6989991179978302,-0.024105027,0.08644499,0.16333011,0.074236125,-0.046772428,-43.448208,4607.895,2.502808
6214204527780833408,228.4268672928172,-27.33189567307864,-5.4304157328164555,-5.350855678571233,0.4338592564784234,0.017782655,0.015752062,0.017720733,-63.8874,12.610079,1.4316549,,,,,4562.0,0.05,-0.07,6214204527780833408,0.6045514977478437,0.04395681,0.03283108,0.19949561,0.14993432,-0.07563963,-63.590725,4621.6587,2.428835
6231333033452818944,226.67680743964536,-22.86167054483576,-6.019393251324393,-5.009540249188514,0.7648419249558078,0.016300067,0.013675636,0.014749119,27.18053,11.580228,1.4062414,0.6198954,0.44303468,0.68358755,2.504023,4497.0,0.03,-0.07,6231333033452818944,0.5938679891681302,0.048653506,0.060279984,0.13961026,0.043296874,-0.083324745,26.892431,4653.7563,2.4489021
4113009425960985600,254.17240984442282,-25.236283263033194,-3.781832332434897,-4.303086468256892,0.6969189259200106,0.020181168,0.013690012,0.016065134,30.801168,11.937004,1.547246,0.3767486,0.3398211,0.4136763,3.002964,4505.0,0.08,-0.11,4113009425960985600,0.6304541183704028,0.026372135,0.08875452,0.24540415,0.046978474,-0.14341012,30.949888,4533.232,2.4114473
